timestamp,x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro
74572.0,-0.400391,0.88623,0.300781,2.319336,2.319336,-2.441406
74573.0,-0.405273,0.888672,0.296875,2.563477,2.258301,-2.319336
74574.0,-0.410156,0.890137,0.296875,2.746582,1.953125,-2.13623
74575.0,-0.411621,0.88916,0.292969,2.807617,1.586914,-2.01416
74576.0,-0.404785,0.893066,0.293945,2.990723,1.342773,-1.831055
74577.0,-0.402832,0.894531,0.289551,2.929688,1.281738,-1.953125
74578.0,-0.400879,0.89502,0.287598,2.807617,1.281738,-2.01416
74579.0,-0.40332,0.896973,0.290527,2.563477,1.342773,-2.01416
74580.0,-0.400391,0.898926,0.288574,2.319336,1.342773,-2.13623
74581.0,-0.398438,0.896973,0.289551,2.01416,1.464844,-2.319336
74582.0,-0.397461,0.897461,0.285156,1.647949,1.586914,-2.563477
74583.0,-0.398438,0.896973,0.288574,1.525879,1.89209,-2.685547
74584.0,-0.397949,0.895996,0.286621,1.159668,1.89209,-2.441406
74585.0,-0.395508,0.896484,0.283691,0.854492,2.13623,-2.502441
74586.0,-0.39209,0.898926,0.283203,0.488281,2.502441,-2.441406
74587.0,-0.38916,0.896484,0.28418,0.244141,2.929688,-2.319336
74588.0,-0.388672,0.89502,0.28418,-0.305176,3.540039,-2.380371
74589.0,-0.391113,0.892578,0.283203,-0.549316,3.967285,-2.502441
74590.0,-0.391113,0.894043,0.28418,-0.854492,4.333496,-2.502441
74591.0,-0.396973,0.896973,0.282227,-1.159668,4.760742,-2.746582
74592.0,-0.395996,0.897949,0.28418,-1.342773,5.004883,-3.051758
74593.0,-0.39209,0.899414,0.280273,-1.831055,5.065918,-3.356934
74594.0,-0.382324,0.911621,0.276855,-2.624512,5.67627,-3.234863
74595.0,-0.370605,0.921875,0.276367,-3.479004,6.713867,-3.295898
74596.0,-0.366699,0.931152,0.277344,-4.699707,8.239746,-3.356934
74597.0,-0.362793,0.927246,0.277832,-6.530762,10.559082,-3.234863
74598.0,-0.361328,0.919434,0.279297,-7.69043,12.390137,-3.112793
74599.0,-0.348145,0.918945,0.270508,-8.789062,14.526367,-2.807617
74600.0,-0.327637,0.932129,0.265137,-10.375977,18.798828,-2.13623
74601.0,-0.30957,0.937988,0.262695,-11.901855,22.766113,-1.464844
74602.0,-0.296875,0.938477,0.261719,-13.549805,27.587891,-0.488281
74603.0,-0.279297,0.927246,0.255371,-15.563965,34.912109,0.610352
74604.0,-0.264648,0.930176,0.24707,-17.089844,41.015625,1.831055
74605.0,-0.248535,0.933105,0.243164,-18.981934,47.973633,3.479004
74606.0,-0.222656,0.944824,0.231934,-21.362305,58.47168,5.615234
74607.0,-0.193848,0.954102,0.220703,-23.742676,67.321777,7.141113
74608.0,-0.164551,0.962402,0.206543,-26.428223,77.453613,8.422852
74609.0,-0.130859,0.958496,0.190918,-30.334473,93.261719,10.192871
74610.0,-0.111328,0.955566,0.171387,-33.14209,106.262207,11.962891
74611.0,-0.098633,0.946289,0.152832,-35.949707,119.995117,13.549805
74612.0,-0.085449,0.946289,0.122559,-39.367676,139.099121,16.052246
74613.0,-0.085938,0.949219,0.087402,-42.114258,153.991699,17.822266
74614.0,-0.104004,0.951172,0.061035,-44.73877,168.640137,19.592285
74615.0,-0.141602,0.95459,0.02002,-48.095703,187.011719,21.972656
74616.0,-0.166992,0.971191,-0.015137,-50.842285,199.09668,23.681641
74617.0,-0.178711,0.993652,-0.05127,-54.016113,210.449219,25.45166
74618.0,-0.169434,1.021973,-0.091309,-59.631348,225.280762,28.137207
74619.0,-0.162109,1.022461,-0.128906,-64.39209,237.182617,30.151367
74620.0,-0.191406,1.006836,-0.174805,-70.068359,253.173828,32.836914
74621.0,-0.230957,0.996582,-0.199219,-73.669434,263.61084,34.790039
74622.0,-0.263672,0.999512,-0.221191,-76.721191,272.338867,36.560059
74623.0,-0.288086,0.999023,-0.258789,-82.092285,281.677246,38.696289
74624.0,-0.314453,0.999023,-0.283691,-84.411621,288.024902,39.367676
74625.0,-0.342285,0.991699,-0.290527,-87.097168,293.029785,39.428711
74626.0,-0.367188,0.981445,-0.310547,-89.782715,297.485352,39.550781
74627.0,-0.368164,0.992676,-0.335938,-91.85791,299.743652,39.611816
74628.0,-0.378418,1.01123,-0.348633,-94.543457,302.368164,39.489746
74629.0,-0.40625,1.006836,-0.362793,-98.571777,304.56543,38.757324
74630.0,-0.426758,0.983398,-0.371094,-100.891113,305.053711,38.208008
74631.0,-0.455078,0.95752,-0.380371,-101.867676,304.80957,37.475586
74632.0,-0.519531,0.929199,-0.360352,-102.294922,301.452637,35.644531
74633.0,-0.578613,0.90625,-0.327637,-101.745605,296.203613,33.447266
74634.0,-0.630859,0.875977,-0.300781,-100.158691,288.146973,30.822754
74635.0,-0.656738,0.85791,-0.291504,-96.984863,273.803711,26.977539
74636.0,-0.640137,0.883789,-0.278809,-95.092773,262.634277,23.55957
74637.0,-0.609375,0.9375,-0.260742,-94.482422,253.051758,20.141602
74638.0,-0.59082,0.979492,-0.218262,-95.64209,242.248535,15.686035
74639.0,-0.626953,0.946289,-0.196289,-97.045898,235.961914,12.451172
74640.0,-0.69043,0.873535,-0.174805,-96.923828,227.416992,9.155273
74641.0,-0.777344,0.77832,-0.127441,-92.468262,212.341309,4.821777
74642.0,-0.82959,0.765625,-0.091309,-86.608887,197.875977,2.075195
74643.0,-0.866211,0.793945,-0.061035,-80.383301,181.45752,0.488281
74644.0,-0.84082,0.840332,-0.013184,-73.730469,158.508301,-0.061035
74645.0,-0.800781,0.868652,0.009277,-70.251465,142.63916,-0.488281
74646.0,-0.758789,0.884766,0.038086,-68.359375,129.272461,-0.854492
74647.0,-0.722656,0.897949,0.091797,-65.734863,113.647461,-1.89209
74648.0,-0.708496,0.908691,0.105957,-64.697266,102.661133,-2.624512
74649.0,-0.682129,0.902832,0.117188,-64.575195,91.918945,-2.868652
