timestamp,x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro
103049.0,-0.304688,0.930664,0.287109,-0.427246,1.525879,-0.793457
103050.0,-0.305664,0.926758,0.287109,0.0,1.403809,-0.915527
103051.0,-0.304688,0.928223,0.284668,0.488281,1.281738,-1.159668
103052.0,-0.307617,0.933105,0.286133,0.732422,1.098633,-1.342773
103053.0,-0.308105,0.941406,0.280762,0.732422,0.793457,-1.403809
103054.0,-0.306641,0.941895,0.280762,0.549316,0.610352,-1.281738
103055.0,-0.303711,0.941406,0.279297,0.305176,0.366211,-1.220703
103056.0,-0.302246,0.938477,0.279297,0.061035,0.488281,-1.037598
103057.0,-0.303223,0.936035,0.27832,-0.12207,0.488281,-0.976562
103058.0,-0.303711,0.935059,0.280762,-0.183105,0.366211,-1.037598
103059.0,-0.302734,0.934082,0.279785,-0.183105,0.305176,-0.976562
103060.0,-0.30127,0.930664,0.282227,-0.244141,0.305176,-1.220703
103061.0,-0.300781,0.931641,0.280762,-0.183105,0.366211,-1.037598
103062.0,-0.297852,0.934082,0.278809,-0.244141,0.549316,-0.915527
103063.0,-0.299316,0.935547,0.28125,-0.183105,0.671387,-0.915527
103064.0,-0.302734,0.933105,0.278809,-0.244141,0.854492,-0.793457
103065.0,-0.301758,0.93457,0.280273,-0.244141,0.915527,-0.854492
103066.0,-0.302734,0.9375,0.280273,-0.183105,0.915527,-0.854492
103067.0,-0.300293,0.938477,0.286621,-0.427246,0.854492,-0.854492
103068.0,-0.30127,0.939941,0.28125,-0.610352,1.037598,-0.793457
103069.0,-0.304688,0.936035,0.285645,-0.732422,1.159668,-0.976562
103070.0,-0.306152,0.930664,0.285645,-0.671387,1.098633,-1.098633
103071.0,-0.307617,0.930176,0.283203,-0.549316,0.793457,-1.037598
103072.0,-0.305664,0.93457,0.285156,-0.366211,0.793457,-0.976562
103073.0,-0.304199,0.935059,0.291504,-0.244141,0.732422,-1.098633
103074.0,-0.308105,0.931641,0.285645,-0.12207,0.732422,-1.037598
103075.0,-0.306641,0.926758,0.28418,0.0,0.549316,-0.793457
103076.0,-0.305176,0.926758,0.287109,0.12207,0.427246,-0.549316
103077.0,-0.306152,0.926758,0.28418,0.732422,0.366211,-0.488281
103078.0,-0.305664,0.933594,0.286133,0.976562,0.305176,-0.549316
103079.0,-0.304688,0.937988,0.280273,0.976562,0.244141,-0.671387
103080.0,-0.303223,0.944336,0.280273,0.671387,0.061035,-0.732422
103081.0,-0.299805,0.942383,0.281738,0.488281,0.12207,-0.793457
103082.0,-0.30127,0.942871,0.282227,0.366211,0.061035,-0.793457
103083.0,-0.301758,0.94043,0.275879,0.244141,0.12207,-0.793457
103084.0,-0.302734,0.937988,0.275391,0.305176,0.061035,-0.671387
103085.0,-0.299805,0.935547,0.278809,0.061035,0.12207,-0.549316
103086.0,-0.296387,0.933594,0.283691,0.183105,0.061035,-0.549316
103087.0,-0.296387,0.934082,0.279297,0.061035,0.244141,-0.610352
103088.0,-0.293457,0.935059,0.280273,0.0,0.305176,-0.488281
103089.0,-0.291992,0.934082,0.278809,0.061035,0.549316,-0.671387
103090.0,-0.289062,0.932617,0.28125,0.0,0.549316,-1.098633
103091.0,-0.278809,0.94043,0.278809,-0.061035,0.793457,-3.173828
103092.0,-0.266602,0.944336,0.278809,-0.305176,0.976562,-6.04248
103093.0,-0.24707,0.942871,0.272949,-0.915527,1.403809,-10.314941
103094.0,-0.226562,0.957031,0.282227,-1.342773,2.929688,-17.089844
103095.0,-0.228516,0.963379,0.290039,-1.647949,4.150391,-21.850586
103096.0,-0.23291,0.94873,0.282227,-2.319336,5.249023,-26.062012
103097.0,-0.240234,0.929688,0.276367,-2.380371,6.225586,-32.958984
103098.0,-0.22998,0.946289,0.274414,-2.563477,6.713867,-39.428711
103099.0,-0.216309,0.960449,0.278809,-3.173828,7.568359,-46.691895
103100.0,-0.217285,0.936035,0.281738,-4.089355,9.338379,-55.114746
103101.0,-0.23584,0.90625,0.279297,-4.272461,10.620117,-59.387207
103102.0,-0.264648,0.891113,0.278809,-3.967285,11.657715,-62.5
103103.0,-0.308594,0.883789,0.276855,-3.295898,12.573242,-65.307617
